1,161,10.0
1,133,10.0
1,170,10.0
1,153,10.0
1,149,10.0
1,114,10.0
1,127,10.0
1,110,10.0
1,84,10.0
1,32,10.0
1,139,10.0
1,75,10.0
1,41,10.0
1,83,10.0
1,71,10.0
1,122,10.0
1,115,10.0
1,66,10.0
1,102,9.5
1,169,9.0
2,112,10.0
2,17,10.0
2,162,10.0
2,43,10.0
2,24,10.0
2,4,10.0
2,54,10.0
2,51,10.0
2,89,10.0
2,61,10.0
2,35,10.0
2,36,10.0
2,7,10.0
2,13,9.854939
2,141,9.644367
2,151,9.5
2,63,9.5
2,121,9.0
2,122,8.666667
2,113,8.514162
3,168,10.0
3,89,10.0
3,51,10.0
3,170,10.0
3,136,10.0
3,113,10.0
3,131,10.0
3,117,10.0
3,26,10.0
3,5,10.0
3,58,10.0
3,60,10.0
3,17,10.0
3,65,10.0
3,77,10.0
3,97,10.0
3,55,10.0
3,28,9.884441
3,69,9.0
3,63,8.936686
4,176,10.0
4,171,10.0
4,149,10.0
4,103,10.0
4,154,10.0
4,68,10.0
4,88,10.0
4,95,10.0
4,93,10.0
4,98,10.0
4,11,10.0
4,12,10.0
4,40,10.0
4,18,10.0
4,45,10.0
4,25,10.0
4,77,10.0
4,38,10.0
4,59,10.0
4,35,10.0
5,94,10.0
5,147,10.0
5,132,10.0
5,18,10.0
5,3,10.0
5,50,10.0
5,177,10.0
5,32,10.0
5,14,10.0
5,105,10.0
5,175,10.0
5,70,10.0
5,121,8.5
5,101,8.5
5,60,8.208703
5,122,8.0
5,129,8.0
5,4,8.0
5,140,8.0
5,27,7.9662213
6,92,10.0
6,4,10.0
6,148,10.0
6,22,10.0
6,91,10.0
6,51,10.0
6,55,10.0
6,31,10.0
6,157,10.0
6,155,10.0
6,82,10.0
6,10,10.0
6,154,8.607696
6,46,8.0
6,61,8.0
6,33,8.0
6,151,8.0
6,36,7.7818556
6,84,7.5226307
6,125,7.5
7,162,10.0
7,171,10.0
7,76,10.0
7,36,10.0
7,15,10.0
7,17,10.0
7,135,10.0
7,113,10.0
7,71,10.0
7,63,10.0
7,77,9.259141
7,99,9.0
7,48,9.0
7,82,9.0
7,102,9.0
7,130,9.0
7,80,9.0
7,70,9.0
7,143,9.0
7,31,9.0
8,165,10.0
