1,696,5.0
1,418,5.0
1,456,5.0
1,507,5.0
1,614,5.0
1,27,5.0
1,127,5.0
1,35,5.0
1,339,5.0
1,400,5.0
2,182,4.1482677
2,640,4.0
2,978,3.838998
3,339,5.0
3,113,5.0
3,114,5.0
3,120,5.0
3,125,5.0
3,127,5.0
3,132,5.0
3,140,5.0
3,173,5.0
3,174,5.0
4,618,5.0
5,696,5.0
5,680,5.0
5,7,5.0
5,108,5.0
5,206,5.0
5,525,5.0
5,601,5.0
5,618,5.0
5,622,5.0
5,643,5.0
7,525,5.0
7,837,5.0
7,1517,5.0
8,35,5.0
8,952,5.0
9,218,5.0
9,1421,5.0
9,1214,5.0
9,640,4.5
9,804,4.348915
9,786,4.3333335
9,507,4.0
9,527,4.0
9,7,4.0
9,394,4.0
11,290,5.0
11,27,5.0
11,640,5.0
11,618,4.9351096
11,622,4.75
11,140,4.7023673
11,35,4.6043563
11,804,4.535898
11,680,4.5
11,643,4.5
12,182,5.0
12,35,5.0
12,622,5.0
12,640,5.0
12,643,5.0
12,680,5.0
12,618,5.0
12,149,4.350422
12,140,4.1748347
12,1685,4.0
13,837,5.0
13,773,5.0
13,113,5.0
13,114,5.0
13,27,5.0
13,127,5.0
13,132,5.0
13,133,5.0
13,149,5.0
13,160,5.0
14,339,5.0
14,35,5.0
14,113,5.0
14,114,5.0
14,125,5.0
14,127,5.0
14,132,5.0
14,140,5.0
14,173,5.0
14,174,5.0
15,6,5.0
15,7,5.0
15,773,5.0
15,339,4.6043563
15,113,4.5
15,132,4.5
15,173,4.5
15,114,4.494532
15,692,4.4210525
15,2272,4.1866055
16,1448,5.0
16,1190,5.0
16,7,4.125971
16,174,4.0
16,380,4.0
16,6,4.0
16,86,4.0
16,27,4.0
16,173,4.0
16,123,4.0
18,834,5.0
18,35,4.3956437
18,618,4.0648904
18,534,3.9282033
18,27,3.923024
18,855,2.4202042
18,86,2.0
19,2727,5.0
19,7,5.0
19,1685,4.0
19,174,4.0
19,1446,4.0
19,1620,4.0
19,182,4.0
19,696,4.0
19,108,4.0
19,6,3.516719
20,35,4.3956437
20,1446,4.240253
20,723,3.5
20,633,3.0
20,7,0.0
20,1620,0.0
21,786,5.0
21,27,5.0
21,140,5.0
21,173,5.0
21,174,5.0
21,380,5.0
21,400,5.0
21,456,5.0
21,527,5.0
21,536,5.0
23,837,5.0
23,804,5.0
23,47,5.0
23,7,5.0
23,114,5.0
23,140,5.0
23,618,5.0
23,86,5.0
23,696,5.0
23,786,5.0
24,507,5.0
24,456,5.0
24,400,5.0
24,339,5.0
24,418,5.0
24,35,5.0
24,140,5.0
24,55,5.0
24,127,5.0
24,27,5.0
26,6,5.0
26,27,5.0
26,525,5.0
26,618,5.0
26,692,5.0
26,837,5.0
26,1517,5.0
28,1421,5.0
28,127,5.0
28,55,5.0
28,507,5.0
28,1214,5.0
28,218,5.0
28,640,4.0
28,160,3.5714285
28,187,2.0
28,1121,2.0
33,1518,5.0
33,1446,5.0
33,855,5.0
33,982,5.0
33,507,5.0
33,174,5.0
33,763,5.0
33,35,5.0
33,614,5.0
33,140,5.0
36,114,5.0
36,110,5.0
36,605,5.0
36,507,5.0
36,618,4.8702197
36,27,4.866587
36,127,4.6363635
36,125,3.732521
36,120,3.6666667
36,837,3.66246
39,132,5.0
39,7,4.624784
39,6,4.5167193
39,3000,4.3821783
39,120,4.3333335
39,111,4.3333335
39,27,3.8332093
39,127,3.8
39,2272,3.7022834
39,2752,3.0
40,614,5.0
40,27,5.0
40,35,5.0
40,125,5.0
40,127,5.0
40,339,5.0
40,400,5.0
40,418,5.0
40,456,5.0
40,507,5.0
43,140,5.0
43,110,5.0
43,343,5.0
43,885,4.0
43,930,4.0
43,952,4.0
43,860,3.732051
44,643,4.5
44,680,4.5
44,35,4.3956437
44,206,4.2316623
44,618,4.0648904
45,618,4.0648904
45,605,4.0
45,507,0.20092912
47,35,5.0
47,885,4.5
47,953,4.4676065
47,860,4.3660254
51,86,5.0
51,752,4.5
51,778,4.5
51,788,4.4954543
51,114,4.494532
51,618,4.482028
51,804,4.464102
51,174,4.366428
54,614,5.0
54,27,5.0
54,35,5.0
54,125,5.0
54,127,5.0
