0,144,10.0
1,171,10.0
1,160,10.0
1,17,10.0
1,104,10.0
1,24,10.0
1,122,10.0
1,142,10.0
1,88,10.0
1,121,10.0
1,43,10.0
1,47,10.0
1,124,9.54204
1,127,9.5
1,75,9.158944
1,54,9.0
1,44,9.0
1,158,9.0
1,84,9.0
1,137,8.508682
1,170,10.0
1,161,10.0
1,101,10.0
1,30,10.0
1,98,10.0
1,78,10.0
1,143,10.0
1,122,10.0
1,115,10.0
1,27,10.0
1,172,10.0
1,54,10.0
1,35,9.9464245
1,10,9.5
1,52,9.5
1,88,9.305095
1,123,9.017855
1,75,9.016725
1,71,9.0
1,152,8.928204
2,144,10.0
2,171,10.0
2,160,10.0
2,17,10.0
2,104,10.0
2,24,10.0
2,122,10.0
2,142,10.0
2,88,10.0
2,121,10.0
2,43,10.0
2,47,10.0
2,124,9.54204
2,127,9.5
2,75,9.158944
2,54,9.0
2,44,9.0
2,158,9.0
2,84,9.0
2,137,8.508682
3,161,10.0
3,160,10.0
3,157,10.0
3,166,10.0
3,156,10.0
3,158,10.0
3,142,10.0
3,73,10.0
3,83,10.0
3,37,10.0
3,24,10.0
3,25,10.0
3,86,10.0
3,43,10.0
3,71,10.0
3,18,10.0
3,35,10.0
3,12,9.622975
3,91,9.08595
3,109,9.0
4,104,10.0
4,102,10.0
4,87,10.0
4,39,10.0
4,75,10.0
4,72,10.0
4,82,10.0
4,48,10.0
4,38,10.0
4,66,10.0
4,6,10.0
4,35,10.0
4,53,10.0
4,16,10.0
4,46,10.0
4,5,10.0
4,23,10.0
4,26,10.0
4,28,10.0
4,11,10.0
5,162,10.0
5,153,10.0
5,118,10.0
5,122,10.0
5,152,10.0
5,127,10.0
5,124,10.0
5,83,10.0
5,115,10.0
5,151,10.0
5,43,10.0
5,76,10.0
5,40,10.0
5,51,10.0
5,56,10.0
5,11,10.0
5,49,10.0
5,4,10.0
5,92,10.0
5,1,10.0
6,148,10.0
6,2,10.0
6,128,10.0
6,174,10.0
6,158,10.0
6,61,10.0
6,85,10.0
6,63,10.0
6,65,10.0
6,32,10.0
6,138,10.0
6,33,10.0
6,10,9.348856
6,118,9.0
6,162,8.666667
6,51,8.154051
6,123,8.0
6,146,8.0
6,36,8.0
6,30,7.0
7,104,10.0
7,177,10.0
7,106,10.0
7,30,10.0
7,160,10.0
7,119,10.0
7,29,10.0
7,75,10.0
7,82,10.0
7,18,9.251377
7,27,8.668502
7,98,8.5
7,156,8.146906
7,21,8.0
7,102,8.0
7,153,8.0
7,68,8.0
7,94,8.0
7,95,7.951695
7,117,7.5
8,115,10.0
8,125,10.0
8,38,10.0
8,13,10.0
8,170,10.0
8,65,10.0
8,62,10.0
8,22,10.0
8,23,10.0
8,149,10.0
8,10,10.0
8,111,9.904854
8,35,9.817099
8,58,9.794862
8,119,9.5
8,87,9.267456
8,21,9.089463
8,94,9.0
8,59,9.0
8,52,9.0
9,131,10.0
9,120,10.0
9,130,10.0
9,119,10.0
9,117,10.0
9,112,10.0
9,91,10.0
9,80,10.0
9,92,10.0
9,101,10.0
9,31,10.0
9,17,10.0
9,18,10.0
9,19,10.0
9,33,10.0
9,10,10.0
9,50,10.0
9,5,10.0
9,83,10.0
9,1,10.0
10,13,10.0
10,170,10.0
10,88,10.0
10,72,10.0
10,65,10.0
10,25,10.0
10,29,10.0
10,89,10.0
10,147,10.0
10,36,10.0
10,112,10.0
10,69,10.0
10,53,9.62022
10,38,9.563097
10,158,9.438349
10,115,9.21713
10,5,9.0
10,66,9.0
10,32,9.0
10,14,8.644008
11,127,10.0
11,113,10.0
11,80,10.0
11,78,10.0
11,88,10.0
11,64,10.0
11,33,10.0
11,72,10.0
11,5,10.0
11,82,10.0
11,66,10.0
11,7,10.0
11,3,10.0
11,9,10.0
11,21,10.0
11,10,10.0
11,65,10.0
11,1,10.0
11,27,10.0
11,30,10.0
12,175,10.0
12,162,10.0
12,135,10.0
12,42,10.0
12,100,10.0
12,160,10.0
12,158,10.0
12,48,10.0
12,111,10.0
12,16,10.0
12,18,10.0
12,22,10.0
12,1,10.0
12,76,10.0
12,10,10.0
12,114,10.0
12,49,10.0
12,52,9.5
12,156,9.5
12,74,9.474057
13,176,10.0
13,5,10.0
13,109,10.0
13,134,10.0
13,4,10.0
13,154,10.0
13,67,10.0
13,9,9.0
13,93,8.0
13,66,8.0
13,161,7.5
13,63,7.5
13,170,7.0
13,91,7.0
13,34,6.6666665
13,168,6.5
13,87,6.5
13,8,6.0
13,92,6.0
13,125,6.0
14,171,10.0
14,169,10.0
14,158,10.0
14,164,10.0
14,57,10.0
14,79,10.0
14,155,10.0
14,110,10.0
14,118,10.0
14,122,10.0
14,44,10.0
14,32,10.0
14,7,10.0
14,42,10.0
14,139,10.0
14,86,10.0
14,77,10.0
14,47,10.0
14,35,10.0
14,104,9.862265
15,162,10.0
15,149,10.0
15,140,10.0
15,154,10.0
15,47,10.0
15,87,10.0
15,75,10.0
15,56,10.0
15,138,10.0
15,100,10.0
15,6,10.0
15,51,10.0
15,27,10.0
15,66,10.0
15,1,10.0
15,61,10.0
15,17,10.0
15,34,10.0
15,46,10.0
15,128,9.5
16,140,10.0
16,139,10.0
16,41,10.0
16,22,10.0
16,46,10.0
16,47,10.0
16,114,10.0
16,104,10.0
16,121,9.385511
16,7,9.302775
16,38,9.009091
16,149,8.666667
16,23,8.021386
16,2,7.652567
16,1,7.615814
16,124,7.5
16,44,7.5
16,130,7.464102
16,82,7.0
16,27,7.0
17,162,10.0
17,176,10.0
17,108,10.0
17,136,10.0
17,3,10.0
17,114,10.0
17,59,10.0
17,96,10.0
17,77,10.0
17,70,9.364222
17,53,9.364222
17,86,9.0
17,9,8.841056
17,42,8.5
17,22,8.5
17,5,8.0
17,98,8.0
17,61,7.5
17,28,7.5
17,21,7.476362
18,176,10.0
18,112,10.0
18,136,10.0
18,118,10.0
18,73,10.0
18,101,10.0
18,128,9.5
18,76,9.0
18,163,8.666667
18,105,8.457513
18,68,8.028324
18,58,8.0
18,2,8.0
18,147,8.0
18,35,7.9716754
18,8,6.6666665
18,121,6.5
18,14,6.0
18,104,6.0
18,42,6.0
19,174,10.0
19,162,10.0
19,173,10.0
19,118,10.0
19,157,10.0
19,160,10.0
19,100,10.0
19,92,10.0
19,137,10.0
19,104,10.0
19,95,10.0
19,139,10.0
19,153,10.0
19,158,10.0
19,11,10.0
19,63,10.0
19,39,10.0
19,84,10.0
19,36,10.0
19,62,9.920963
20,105,10.0
20,142,10.0
20,3,10.0
20,2,10.0
20,4,10.0
20,139,10.0
20,173,10.0
20,74,10.0
20,55,10.0
20,170,9.645562
20,25,9.0
20,63,8.5
20,33,8.035401
20,45,8.0
20,31,8.0
20,70,8.0
20,41,8.0
20,43,8.0
20,39,7.5
20,153,7.0
21,171,10.0
21,91,10.0
21,156,10.0
21,165,10.0
21,154,10.0
21,40,10.0
21,75,10.0
21,145,10.0
21,149,10.0
21,44,10.0
21,78,10.0
21,43,10.0
21,8,10.0
21,27,10.0
21,46,10.0
21,72,10.0
21,94,10.0
21,87,10.0
21,54,10.0
21,161,9.783882
22,124,10.0
22,122,10.0
22,108,10.0
22,80,10.0
22,114,10.0
22,89,10.0
22,92,10.0
22,39,10.0
22,77,10.0
22,103,10.0
22,61,10.0
22,64,10.0
22,26,10.0
22,38,10.0
22,54,10.0
22,2,10.0
22,34,10.0
22,42,10.0
22,30,10.0
22,11,10.0
23,172,10.0
23,163,10.0
23,152,10.0
23,105,10.0
23,68,10.0
23,145,10.0
23,117,10.0
23,3,10.0
23,102,10.0
23,116,10.0
23,94,10.0
23,92,10.0
23,82,10.0
23,50,10.0
23,113,10.0
23,6,10.0
23,28,10.0
23,14,10.0
23,32,10.0
23,7,10.0
24,179,10.0
24,111,10.0
24,137,10.0
24,147,10.0
24,135,10.0
24,158,10.0
24,117,10.0
24,33,10.0
24,41,10.0
24,88,10.0
24,146,10.0
24,78,10.0
24,52,10.0
24,5,10.0
24,70,10.0
24,116,10.0
24,62,10.0
24,59,9.0
24,66,9.0
24,166,8.683631
25,123,10.0
25,108,10.0
25,81,10.0
25,61,10.0
25,83,10.0
25,63,10.0
25,64,10.0
25,54,10.0
25,39,10.0
25,91,10.0
25,16,10.0
25,43,10.0
25,20,10.0
25,51,10.0
25,25,10.0
25,12,10.0
25,27,10.0
25,3,10.0
25,35,10.0
25,7,10.0
26,112,10.0
26,60,10.0
26,85,10.0
26,68,10.0
26,75,10.0
26,77,10.0
26,41,10.0
26,31,10.0
26,63,10.0
26,55,10.0
26,29,10.0
26,13,10.0
26,3,10.0
26,25,10.0
26,43,10.0
26,8,10.0
26,18,10.0
26,4,10.0
26,61,10.0
26,35,10.0
27,115,10.0
27,110,10.0
27,106,10.0
27,90,10.0
27,74,10.0
27,82,10.0
27,96,10.0
27,60,10.0
27,50,10.0
27,62,10.0
27,68,10.0
27,10,10.0
27,57,10.0
27,21,10.0
27,22,10.0
27,23,10.0
27,41,10.0
27,25,10.0
27,46,10.0
27,17,10.0
28,172,10.0
28,30,10.0
28,103,10.0
28,39,10.0
28,16,10.0
28,117,10.0
28,165,10.0
28,82,10.0
28,170,9.0
28,169,9.0
28,132,8.990146
28,89,8.985146
28,109,8.5
28,162,8.5
28,125,8.5
28,24,8.5
28,102,8.0
28,28,8.0
28,116,8.0
28,80,8.0
29,43,10.0
29,4,10.0
29,170,10.0
29,34,9.5
29,91,9.0
29,92,8.0
29,142,8.0
29,112,7.5
29,139,7.0
29,118,7.0
29,122,5.5
29,87,5.0
29,127,4.260182
29,66,3.5
29,6,1.0
29,130,1.0
30,148,10.0
30,143,10.0
30,142,10.0
30,135,10.0
30,41,10.0
30,62,10.0
30,57,10.0
30,113,10.0
30,95,10.0
30,134,10.0
30,21,10.0
30,5,10.0
30,44,10.0
30,51,10.0
30,15,10.0
30,1,10.0
30,17,10.0
30,89,10.0
30,36,10.0
30,42,9.917446
31,178,10.0
31,133,10.0
31,149,10.0
31,136,10.0
31,177,10.0
31,110,10.0
31,116,10.0
31,51,10.0
31,135,10.0
31,99,10.0
31,31,10.0
31,36,10.0
31,152,10.0
31,89,10.0
31,66,10.0
31,77,10.0
31,75,10.0
31,115,9.666667
31,60,9.447807
31,68,9.0
32,177,10.0
32,85,10.0
32,140,10.0
32,149,10.0
32,99,10.0
32,135,10.0
32,35,10.0
32,1,10.0
32,75,10.0
32,94,10.0
32,80,10.0
32,10,10.0
32,117,10.0
32,30,10.0
32,53,10.0
32,6,10.0
32,147,9.896734
32,62,9.5
32,9,9.316122
32,14,9.0
33,139,10.0
33,78,10.0
33,126,10.0
33,170,10.0
33,128,10.0
33,74,10.0
33,31,10.0
33,16,10.0
33,34,10.0
33,105,10.0
33,107,10.0
33,70,10.0
33,101,10.0
33,115,9.5
33,43,9.0
33,69,8.862067
33,4,8.514809
33,63,8.5
33,134,8.5
33,147,8.5
34,152,10.0
34,14,10.0
34,59,10.0
34,35,10.0
34,75,10.0
34,80,10.0
34,5,10.0
34,117,9.816124
34,23,9.0
34,98,8.621914
34,108,8.452065
34,46,8.0
34,149,8.0
34,167,8.0
34,160,7.951816
34,24,6.692198
34,58,6.0
34,99,5.882515
34,166,5.607939
34,125,5.0
35,24,10.0
35,170,10.0
35,169,10.0
35,40,10.0
35,43,10.0
35,45,10.0
35,46,10.0
35,8,10.0
35,52,10.0
35,7,10.0
35,34,10.0
35,104,10.0
35,20,10.0
35,160,9.0
35,25,7.5
35,74,7.1987157
35,49,7.0
35,119,7.0
35,15,6.715599
35,161,6.5
36,141,10.0
36,80,10.0
36,111,10.0
36,86,10.0
36,112,10.0
36,65,10.0
36,104,10.0
36,74,10.0
36,78,10.0
36,108,10.0
36,84,10.0
36,9,10.0
36,38,10.0
36,23,10.0
36,11,10.0
36,36,10.0
36,45,10.0
36,14,10.0
36,32,10.0
36,15,10.0
37,166,10.0
37,162,10.0
37,158,10.0
37,28,10.0
37,2,10.0
37,33,10.0
37,115,10.0
37,11,10.0
37,66,10.0
37,99,10.0
37,73,10.0
37,39,10.0
37,69,9.0
37,45,8.861002
37,56,8.5
37,12,8.5
37,139,8.178455
37,110,7.569499
37,113,7.146182
37,114,7.0
38,104,10.0
38,150,10.0
38,171,10.0
38,62,10.0
38,41,10.0
38,2,10.0
38,129,10.0
38,47,10.0
38,71,10.0
38,8,9.5
38,27,9.5
38,120,9.5
38,154,8.5823
38,102,8.5
38,30,8.5
38,49,8.0
38,72,8.0
38,147,7.8280487
38,179,7.5
38,13,7.5
39,151,10.0
39,59,10.0
39,128,10.0
39,137,10.0
39,139,10.0
39,154,10.0
39,18,10.0
39,1,10.0
39,72,10.0
39,91,10.0
39,2,10.0
39,125,10.0
39,114,10.0
39,94,10.0
39,84,10.0
39,130,9.773225
39,101,9.567281
39,33,9.495776
39,63,9.417781
39,3,9.014854
40,170,10.0
40,176,10.0
40,158,10.0
40,164,10.0
40,75,10.0
40,71,10.0
40,121,10.0
40,139,10.0
40,114,10.0
40,137,10.0
40,102,10.0
40,57,10.0
40,42,10.0
40,31,10.0
40,1,10.0
40,18,10.0
40,43,10.0
40,53,10.0
40,122,9.666667
40,80,9.0
41,168,10.0
41,164,10.0
41,152,10.0
41,134,10.0
41,142,10.0
41,144,10.0
41,54,10.0
41,117,10.0
41,107,10.0
41,146,10.0
41,77,10.0
41,7,10.0
41,103,10.0
41,1,10.0
41,36,10.0
41,2,10.0
41,35,10.0
41,49,10.0
41,33,10.0
41,101,10.0
42,116,10.0
42,115,10.0
42,88,10.0
42,108,10.0
42,89,10.0
42,29,10.0
42,79,10.0
42,52,10.0
42,91,10.0
42,70,10.0
42,77,10.0
42,14,10.0
42,6,10.0
42,3,10.0
42,39,10.0
42,18,10.0
42,1,10.0
42,11,10.0
42,55,10.0
42,5,10.0
43,161,10.0
43,165,10.0
43,134,10.0
43,142,10.0
43,93,10.0
43,89,10.0
43,104,10.0
43,106,10.0
43,138,10.0
43,30,10.0
43,15,10.0
43,70,10.0
43,57,10.0
43,76,10.0
43,71,10.0
43,48,10.0
43,77,10.0
43,78,10.0
43,43,10.0
43,69,9.0
44,10,10.0
44,44,10.0
44,58,10.0
44,63,10.0
44,73,10.0
44,105,10.0
44,43,10.0
44,110,8.5
44,177,8.471037
44,50,8.0
44,2,7.652567
44,161,7.6161523
44,102,7.5
44,168,7.3333335
44,53,7.0
44,114,6.3333335
44,77,6.276016
44,111,6.0
44,5,6.0
44,174,5.5
45,158,10.0
45,156,10.0
45,91,10.0
45,143,10.0
45,120,10.0
45,83,10.0
45,87,10.0
45,114,10.0
45,123,10.0
45,102,10.0
45,84,10.0
45,49,10.0
45,41,10.0
45,10,10.0
45,35,10.0
45,2,10.0
45,52,10.0
45,64,10.0
45,44,10.0
45,33,10.0
46,103,10.0
46,102,10.0
46,87,10.0
46,71,10.0
46,97,10.0
46,53,10.0
46,82,10.0
46,85,10.0
46,51,10.0
46,63,10.0
46,43,10.0
46,41,10.0
46,14,10.0
46,50,10.0
46,18,10.0
46,1,10.0
46,20,10.0
46,9,10.0
46,27,10.0
46,26,10.0
47,105,10.0
47,101,10.0
47,103,10.0
47,70,10.0
47,96,10.0
47,65,10.0
47,77,10.0
47,49,10.0
47,38,10.0
47,86,10.0
47,14,10.0
47,3,10.0
47,37,10.0
47,54,10.0
47,51,10.0
47,23,10.0
47,46,10.0
47,26,10.0
47,33,10.0
47,35,10.0
48,156,10.0
48,107,10.0
48,110,10.0
48,137,10.0
48,136,10.0
48,98,10.0
48,35,10.0
48,27,10.0
48,62,10.0
48,31,10.0
48,43,10.0
48,24,10.0
48,49,10.0
48,33,10.0
48,61,10.0
48,8,10.0
48,97,9.247247
48,93,9.0
48,42,9.0
48,51,8.666667
49,171,10.0
49,160,10.0
49,147,10.0
49,137,10.0
49,167,10.0
49,133,10.0
49,83,10.0
49,134,10.0
49,85,10.0
49,40,10.0
49,2,10.0
49,64,10.0
49,11,10.0
49,63,10.0
49,101,9.5
49,73,9.0
49,110,9.0
49,145,9.0
49,179,9.0
49,32,8.992672
50,172,10.0
50,61,10.0
50,15,10.0
50,125,10.0
50,54,10.0
50,34,10.0
50,160,10.0
50,137,10.0
50,104,10.0
50,22,10.0
50,33,9.650704
50,27,9.583842
50,123,9.547759
50,149,9.1521635
50,122,9.032441
50,55,8.176443
50,119,8.107915
50,56,8.0
50,71,7.963717
50,179,7.558892
51,112,10.0
51,163,10.0
51,114,10.0
51,84,10.0
51,43,10.0
51,50,10.0
51,2,10.0
51,129,10.0
51,111,10.0
51,1,8.77997
51,3,8.696563
51,51,8.612565
51,23,8.5
51,21,8.0
51,34,8.0
51,58,8.0
51,120,8.0
51,81,8.0
51,116,8.0
51,39,7.5
52,173,10.0
52,144,10.0
52,167,10.0
52,118,10.0
52,138,10.0
52,103,10.0
52,166,10.0
52,102,10.0
52,57,10.0
52,121,10.0
52,18,10.0
52,45,10.0
52,17,10.0
52,77,10.0
52,152,10.0
52,15,10.0
52,2,10.0
52,16,10.0
52,53,10.0
52,33,10.0
53,4,10.0
53,109,10.0
53,145,10.0
53,178,10.0
53,44,10.0
53,14,10.0
53,16,10.0
53,79,10.0
53,58,10.0
53,2,10.0
53,67,10.0
53,149,10.0
53,1,10.0
53,97,9.0
53,27,9.0
53,51,8.666667
53,41,8.5
53,112,8.0
53,89,8.0
53,62,7.5
54,169,10.0
54,120,10.0
54,144,10.0
54,164,10.0
54,148,10.0
54,70,10.0
54,73,10.0
54,136,10.0
54,139,10.0
54,63,10.0
54,59,10.0
54,147,10.0
54,56,10.0
54,21,10.0
54,10,10.0
54,61,10.0
54,135,10.0
54,91,10.0
54,45,10.0
54,158,9.989697
55,174,10.0
55,159,10.0
55,162,10.0
55,156,10.0
55,131,10.0
55,52,10.0
55,158,10.0
55,38,10.0
55,37,10.0
55,121,10.0
55,21,10.0
55,116,10.0
55,2,10.0
55,97,10.0
55,50,10.0
55,78,10.0
55,6,10.0
55,148,9.41898
55,127,9.32694
55,16,9.1427355
56,178,10.0
56,172,10.0
56,175,10.0
56,81,10.0
56,134,10.0
56,158,10.0
56,63,10.0
56,166,10.0
56,86,10.0
56,59,10.0
56,41,10.0
56,21,10.0
56,35,10.0
56,11,10.0
56,43,10.0
56,3,10.0
56,37,10.0
56,13,10.0
56,1,9.814836
56,135,9.0
57,175,10.0
57,142,10.0
57,164,10.0
57,141,10.0
57,128,10.0
57,162,10.0
57,84,10.0
57,137,10.0
57,129,10.0
57,121,10.0
57,83,10.0
57,155,10.0
57,76,10.0
57,81,10.0
57,64,10.0
57,31,10.0
57,85,10.0
57,43,10.0
57,53,10.0
57,105,10.0
58,80,10.0
58,136,10.0
58,122,10.0
58,143,10.0
58,61,10.0
58,67,10.0
58,112,10.0
58,121,10.0
58,104,10.0
58,10,10.0
58,8,10.0
58,24,10.0
58,41,10.0
58,92,10.0
58,84,10.0
58,31,10.0
58,17,10.0
58,55,10.0
58,19,10.0
58,149,9.787755
59,68,10.0
59,150,10.0
59,64,10.0
59,35,10.0
59,9,10.0
59,115,10.0
59,1,10.0
59,136,10.0
59,6,10.0
59,52,10.0
59,12,9.5
59,63,9.0
59,75,9.0
59,104,9.0
59,100,8.698666
59,177,8.564538
59,133,8.518414
59,22,8.445355
59,122,8.245399
59,96,8.0
60,163,10.0
60,179,10.0
60,134,10.0
60,177,10.0
60,92,10.0
60,109,10.0
60,143,10.0
60,51,10.0
60,54,10.0
60,17,10.0
60,165,10.0
60,116,10.0
60,11,10.0
60,57,10.0
60,1,10.0
60,96,10.0
60,33,10.0
60,10,9.790141
60,162,9.580898
60,31,9.401389
61,115,10.0
61,114,10.0
61,103,10.0
61,112,10.0
61,91,10.0
61,76,10.0
61,61,10.0
61,62,10.0
61,54,10.0
61,95,10.0
61,74,10.0
61,8,10.0
61,69,10.0
61,9,10.0
61,19,10.0
61,50,10.0
61,24,10.0
61,40,10.0
61,12,10.0
61,29,10.0
62,118,10.0
62,30,10.0
62,78,10.0
62,75,10.0
62,73,10.0
62,8,10.0
62,51,10.0
62,2,10.0
62,61,10.0
62,10,10.0
62,138,9.0
62,170,9.0
62,80,8.335586
62,42,8.071194
62,105,7.134606
62,137,7.0
62,22,7.0
62,86,7.0
62,168,6.5
62,169,6.5
63,172,10.0
63,159,10.0
63,54,10.0
63,148,10.0
63,143,10.0
63,49,10.0
63,81,10.0
63,130,10.0
63,15,10.0
63,134,10.0
63,70,10.0
63,1,10.0
63,34,10.0
63,80,10.0
63,2,10.0
63,5,10.0
63,50,10.0
63,26,10.0
63,27,10.0
63,28,10.0
64,176,10.0
64,147,10.0
64,121,10.0
64,95,10.0
64,136,10.0
64,73,10.0
64,115,10.0
64,109,10.0
64,100,10.0
64,9,10.0
64,44,10.0
64,126,10.0
64,70,10.0
64,2,10.0
64,65,10.0
64,68,10.0
64,30,10.0
64,57,10.0
64,49,9.228108
64,22,9.118146
65,107,10.0
65,14,10.0
65,125,10.0
65,57,10.0
65,174,10.0
65,178,10.0
65,159,8.5
65,167,7.5
65,12,7.0
65,158,7.0
65,122,6.0
65,8,6.0
65,71,6.0
65,155,5.248711
65,5,4.8564067
65,1,1.0
65,86,1.0
66,94,10.0
66,122,10.0
66,90,10.0
66,39,10.0
66,41,10.0
66,129,10.0
66,73,10.0
66,24,10.0
66,132,10.0
66,101,10.0
66,60,10.0
66,108,10.0
66,18,9.5
66,70,9.5
66,57,9.130289
66,62,9.0
66,134,8.5
66,114,7.853523
66,50,7.7986236
66,2,7.326914
67,150,10.0
67,132,10.0
67,105,10.0
67,128,10.0
67,126,10.0
67,100,10.0
67,71,10.0
67,45,10.0
67,127,10.0
67,122,10.0
67,103,10.0
67,4,10.0
67,94,10.0
67,17,10.0
67,63,10.0
67,10,10.0
67,40,10.0
67,2,10.0
67,39,10.0
67,82,10.0
68,175,10.0
68,145,10.0
68,149,10.0
68,155,10.0
68,134,10.0
68,118,10.0
68,146,10.0
68,109,10.0
68,101,10.0
68,87,10.0
68,72,10.0
68,130,10.0
68,1,10.0
68,28,10.0
68,10,10.0
68,103,10.0
68,5,10.0
68,18,9.9728565
68,148,9.5
68,2,9.5
69,168,10.0
69,174,10.0
69,82,10.0
